s,C
Time,"TEMP_CENTER"
 8.0105898E+000, 5.2744787E+002
 8.0401135E+000, 4.3491205E+002
 8.0794784E+000, 5.0061704E+002
 8.1090021E+000, 5.1674802E+002
 8.1385257E+000, 4.5687142E+002
 8.1680494E+000, 3.9990604E+002
 8.1975731E+000, 2.9589502E+002
 8.2270968E+000, 2.3837352E+002
 8.2566205E+000, 2.4032767E+002
 8.2861441E+000, 2.7318713E+002
 8.3156678E+000, 2.8639265E+002
 8.3451915E+000, 2.4520089E+002
 8.3776676E+000, 1.9812021E+002
 8.4101436E+000, 1.9107695E+002
 8.4317943E+000, 2.1222070E+002
 8.4642704E+000, 2.5481141E+002
 8.4967464E+000, 2.9579802E+002
 8.5263790E+000, 3.5389410E+002
 8.5545898E+000, 5.0797835E+002
 8.5828006E+000, 5.5726741E+002
 8.6110114E+000, 5.3034847E+002
 8.6486259E+000, 5.1323720E+002
 8.6768367E+000, 4.9748040E+002
 8.7050475E+000, 5.0667809E+002
 8.7332584E+000, 5.2442234E+002
 8.7614692E+000, 5.3075534E+002
 8.7990836E+000, 5.2929470E+002
 8.8272944E+000, 4.9130498E+002
 8.8555053E+000, 3.2539811E+002
 8.8837161E+000, 2.2568685E+002
 8.9128673E+000, 1.8986857E+002
 8.9438992E+000, 1.7021506E+002
 8.9769999E+000, 1.3979838E+002
 9.0111350E+000, 1.2889271E+002
 9.0338917E+000, 1.6329321E+002
 9.0680268E+000, 2.7505677E+002
 9.0907835E+000, 3.8351240E+002
 9.1249186E+000, 4.3565704E+002
 9.1551238E+000, 4.0602396E+002
 9.1853290E+000, 3.3769749E+002
 9.2155342E+000, 2.5784817E+002
 9.2457394E+000, 1.7881858E+002
 9.2759445E+000, 1.2691078E+002
 9.3036027E+000, 9.6967703E+001
 9.3387824E+000, 7.4286409E+001
 9.3651671E+000, 5.9448747E+001
 9.3915518E+000, 5.3799737E+001
 9.4284904E+000, 5.7148373E+001
 9.4575136E+000, 9.1005148E+001
 9.4865367E+000, 2.4547465E+002
 9.5165274E+000, 6.4980832E+002
 9.5484529E+000, 7.8160014E+002
 9.5803784E+000, 6.1084425E+002
 9.6016620E+000, 5.2358843E+002
 9.6323805E+000, 5.0443400E+002
 9.6606851E+000, 4.5508374E+002
 9.6984246E+000, 3.4386464E+002
 9.7267292E+000, 2.9515574E+002
 9.7550338E+000, 2.5826880E+002
 9.7833384E+000, 2.1545121E+002
 9.8116430E+000, 2.0277539E+002
 9.8493824E+000, 2.5229963E+002
 9.8776870E+000, 3.8349089E+002
 9.9069351E+000, 4.8639682E+002
 9.9380701E+000, 4.3512937E+002
 9.9692052E+000, 2.7136015E+002
 1.0000340E+001, 1.9112613E+002
 1.0021097E+001, 1.6209246E+002
 1.0052232E+001, 1.6639698E+002
