s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 2.8685156E+001, 5.1608812E+002, 0.0000000E+000,-3.0720353E+002,-6.7766976E-002,-1.3434711E+002,-2.5357507E-002, 2.8705312E+001, 0.0000000E+000, 1.0315202E+002, 1.0314966E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.7698666E+004
 2.8801716E+001, 5.1331527E+002, 0.0000000E+000,-3.0070984E+002,-1.1177347E-001,-1.3408909E+002,-2.6702167E-002, 2.8790642E+001, 0.0000000E+000, 1.0392761E+002, 1.0716851E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.7818843E+004
 2.8927988E+001, 5.6169927E+002, 0.0000000E+000,-3.1510228E+002, 3.1953568E-002,-1.3309559E+002,-2.6738795E-002, 4.0493014E+001, 0.0000000E+000, 1.5323116E+002, 1.5399963E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8003371E+004
 2.9044548E+001, 5.4009602E+002, 0.0000000E+000,-3.2042744E+002,-1.4643752E-001,-1.3308689E+002,-2.5547814E-002, 3.3336000E+001, 0.0000000E+000, 1.2242279E+002, 1.1974571E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8145338E+004
 2.9168879E+001, 5.1686358E+002, 0.0000000E+000,-3.1008760E+002,-6.7038345E-002,-1.3269377E+002,-2.5546302E-002, 2.9115183E+001, 0.0000000E+000, 1.0142979E+002, 1.0310481E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8275371E+004
 2.9285583E+001, 5.2526385E+002, 0.0000000E+000,-3.1548493E+002,-8.4809470E-002,-1.3265506E+002,-2.5307081E-002, 2.7304994E+001, 0.0000000E+000, 1.0693780E+002, 1.0431874E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8392520E+004
 2.9405779E+001, 5.1730722E+002, 0.0000000E+000,-3.1339031E+002,-2.0301095E-001,-1.3386349E+002,-2.4581563E-002, 2.3887646E+001, 0.0000000E+000, 9.0590418E+001, 9.3713479E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8493974E+004
 2.9525974E+001, 5.7666427E+002, 0.0000000E+000,-3.2206580E+002,-5.1641733E-002,-1.3609600E+002,-2.4682487E-002, 4.3232179E+001, 0.0000000E+000, 1.6207665E+002, 1.6165831E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8681567E+004
 2.9646557E+001, 5.6360831E+002, 0.0000000E+000,-3.1683835E+002,-2.1637088E-001,-1.3675737E+002,-2.5410898E-002, 3.9842689E+001, 0.0000000E+000, 1.5153443E+002, 1.4961350E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8856932E+004
 2.9761057E+001, 5.0382306E+002, 0.0000000E+000,-3.0742156E+002,-2.9103597E-001,-1.3744506E+002,-2.5547677E-002, 2.3120533E+001, 0.0000000E+000, 8.2293491E+001, 8.1760394E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.8952792E+004
 2.9880020E+001, 5.1937515E+002, 0.0000000E+000,-3.0393023E+002, 4.1312653E-002,-1.3852021E+002,-2.5914867E-002, 2.9718820E+001, 0.0000000E+000, 1.0589639E+002, 1.0665893E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9080591E+004
 3.0004915E+001, 5.3342658E+002, 0.0000000E+000,-3.1742690E+002,-6.5941734E-002,-1.3886088E+002,-2.6170502E-002, 2.7663389E+001, 0.0000000E+000, 1.0391871E+002, 1.0471008E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9205070E+004
 3.0120380E+001, 6.2035049E+002, 0.0000000E+000,-3.3558064E+002,-8.0182714E-002,-1.3940511E+002,-2.5935965E-002, 5.1307947E+001, 0.0000000E+000, 1.8571633E+002, 1.9656657E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9412859E+004
 3.0245989E+001, 6.3670189E+002, 0.0000000E+000,-3.4920226E+002,-7.9793266E-002,-1.4071817E+002,-2.6803005E-002, 5.8184393E+001, 0.0000000E+000, 2.1087504E+002, 2.0485926E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9681198E+004
 3.0369057E+001, 5.3306007E+002, 0.0000000E+000,-3.2075604E+002,-2.2630592E-002,-1.3953327E+002,-2.6223135E-002, 3.4023288E+001, 0.0000000E+000, 1.1192450E+002, 1.0674520E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9836209E+004
 3.0487820E+001, 5.4092157E+002, 0.0000000E+000,-3.0836936E+002,-1.3880130E-001,-1.3769342E+002,-2.7012392E-002, 3.7443612E+001, 0.0000000E+000, 1.3047334E+002, 1.3213659E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 7.9996219E+004
 3.0605663E+001, 5.2565091E+002, 0.0000000E+000,-3.1470192E+002,-2.1497902E-001,-1.3539586E+002,-2.5948543E-002, 3.1578457E+001, 0.0000000E+000, 1.0708170E+002, 1.0689066E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0130980E+004
 3.0721148E+001, 5.2780298E+002, 0.0000000E+000,-3.2119123E+002, 4.2647705E-002,-1.3339937E+002,-2.5288218E-002, 2.9861212E+001, 0.0000000E+000, 1.0637571E+002, 1.0309095E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0257977E+004
 3.0845625E+001, 5.1179163E+002, 0.0000000E+000,-3.2202842E+002,-1.2113085E-001,-1.3349562E+002,-2.4996514E-002, 2.0115695E+001, 0.0000000E+000, 7.5198778E+001, 7.6237164E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0347986E+004
 3.0967190E+001, 5.0042571E+002, 0.0000000E+000,-3.1978265E+002,-1.2240196E-001,-1.3585468E+002,-2.3424149E-002, 1.8259857E+001, 0.0000000E+000, 6.2805938E+001, 6.2902409E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0427529E+004
 3.1083860E+001, 4.5393229E+002, 0.0000000E+000,-2.9951764E+002, 1.5671813E-001,-1.3595983E+002,-2.3728451E-002, 1.1723234E+001, 0.0000000E+000, 3.8982428E+001, 3.0311042E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0482640E+004
 3.1200529E+001, 3.8985077E+002, 0.0000000E+000,-2.8058408E+002,-4.1349769E-001,-1.3276677E+002,-2.4276958E-002,-7.4684574E+000, 0.0000000E+000,-3.1531821E+001,-3.1406307E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0451295E+004
 3.1327969E+001, 4.2538892E+002, 0.0000000E+000,-2.9287010E+002,-1.3644508E-001,-1.3110244E+002,-2.4841755E-002, 1.1055371E+000, 0.0000000E+000,-4.7057706E+000, 2.3606270E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0451421E+004
 3.1441498E+001, 5.6931641E+002, 0.0000000E+000,-3.2667087E+002, 5.2041913E-002,-1.3006806E+002,-2.5743950E-002, 3.8202503E+001, 0.0000000E+000, 1.4225002E+002, 1.5080628E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0603889E+004
 3.1563759E+001, 5.9245573E+002, 0.0000000E+000,-3.4918322E+002,-1.8087752E-001,-1.3062862E+002,-2.5122128E-002, 4.0526198E+001, 0.0000000E+000, 1.5565870E+002, 1.5296409E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0784912E+004
 3.1686974E+001, 5.6595251E+002, 0.0000000E+000,-3.4195095E+002,-5.4367718E-002,-1.3239967E+002,-2.5162307E-002, 3.5111146E+001, 0.0000000E+000, 1.2853329E+002, 1.2663351E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.0942271E+004
 3.1808813E+001, 5.5487261E+002, 0.0000000E+000,-3.3374512E+002,-7.6840820E-002,-1.3312328E+002,-2.4491440E-002, 3.4206314E+001, 0.0000000E+000, 1.2198597E+002, 1.2210920E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1092804E+004
 3.1920654E+001, 5.7979876E+002, 0.0000000E+000,-3.2542981E+002,-7.6771531E-002,-1.3372348E+002,-2.4070961E-002, 4.4778366E+001, 0.0000000E+000, 1.6034248E+002, 1.6532299E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1271537E+004
 3.2042660E+001, 5.9941008E+002, 0.0000000E+000,-3.3267536E+002,-1.7428951E-001,-1.3322212E+002,-2.5176755E-002, 4.8926135E+001, 0.0000000E+000, 1.8383914E+002, 1.8223926E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1488553E+004
 3.2164669E+001, 5.5114805E+002, 0.0000000E+000,-3.3007297E+002,-2.8268486E-002,-1.3180131E+002,-2.5691407E-002, 3.3928875E+001, 0.0000000E+000, 1.2992817E+002, 1.2314868E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1642761E+004
 3.2285736E+001, 4.9620342E+002, 0.0000000E+000,-3.1412344E+002,-1.5970978E-001,-1.3126026E+002,-2.5571970E-002, 2.0705717E+001, 0.0000000E+000, 7.0622713E+001, 7.1340155E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1732837E+004
 3.2408646E+001, 5.5150385E+002, 0.0000000E+000,-3.1864275E+002,-6.4991832E-002,-1.3126181E+002,-2.5388972E-002, 3.6027981E+001, 0.0000000E+000, 1.3187338E+002, 1.3753689E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.1890004E+004
 3.2522774E+001, 5.9205873E+002, 0.0000000E+000,-3.4696128E+002,-4.4131448E-002,-1.3292628E+002,-2.5699820E-002, 3.8548237E+001, 0.0000000E+000, 1.5206350E+002, 1.5064957E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2049846E+004
 3.2647434E+001, 5.6916043E+002, 0.0000000E+000,-3.4395295E+002,-4.5725533E-002,-1.3399923E+002,-2.5613128E-002, 3.4196795E+001, 0.0000000E+000, 1.2983006E+002, 1.2533371E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2206580E+004
 3.2762337E+001, 4.7272572E+002, 0.0000000E+000,-3.1387453E+002,-1.8069735E-001,-1.3312396E+002,-2.5458438E-002, 1.3992171E+001, 0.0000000E+000, 4.3380509E+001, 3.9513249E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2266810E+004
 3.2883770E+001, 4.7148461E+002, 0.0000000E+000,-2.9787718E+002,-9.2554498E-002,-1.3327591E+002,-2.5618915E-002, 1.7177067E+001, 0.0000000E+000, 5.4414149E+001, 5.7390419E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2340443E+004
 3.3001923E+001, 5.5200436E+002, 0.0000000E+000,-3.2453865E+002, 7.8634735E-002,-1.3416701E+002,-2.6133231E-002, 3.1935650E+001, 0.0000000E+000, 1.2599369E+002, 1.2528685E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2477907E+004
 3.3120655E+001, 5.4088119E+002, 0.0000000E+000,-3.4334038E+002,-3.0025610E-002,-1.3599061E+002,-2.6679426E-002, 2.1741406E+001, 0.0000000E+000, 8.3005426E+001, 8.3234905E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2570871E+004
 3.3244049E+001, 5.0793126E+002, 0.0000000E+000,-3.2755645E+002,-1.4495363E-001,-1.3757855E+002,-2.5634757E-002, 1.9056438E+001, 0.0000000E+000, 6.2534260E+001, 6.1682105E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2655568E+004
 3.3362061E+001, 4.6259263E+002, 0.0000000E+000,-3.0979335E+002, 4.4549019E-002,-1.3820555E+002,-2.5043691E-002, 8.7698767E+000, 0.0000000E+000, 3.1016451E+001, 2.3383116E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2697991E+004
 3.3486229E+001, 4.7140625E+002, 0.0000000E+000,-3.0389560E+002,-2.9832750E-001,-1.3888681E+002,-2.5934799E-002, 8.5587244E+000, 0.0000000E+000, 2.8399304E+001, 3.6858302E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2730835E+004
 3.3604710E+001, 5.1809704E+002, 0.0000000E+000,-3.1852603E+002,-4.0823483E-002,-1.3941132E+002,-2.5898967E-002, 1.9691797E+001, 0.0000000E+000, 8.2388649E+001, 7.9784765E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2816382E+004
 3.3722141E+001, 5.2071293E+002, 0.0000000E+000,-3.2882864E+002,-8.4057182E-002,-1.4006243E+002,-2.6184856E-002, 1.8623926E+001, 0.0000000E+000, 7.1883245E+001, 7.0335547E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.2896059E+004
 3.3844715E+001, 5.5038777E+002, 0.0000000E+000,-3.2726380E+002,-2.2646690E-001,-1.4112365E+002,-2.6448824E-002, 2.9358212E+001, 0.0000000E+000, 1.0385905E+002, 1.1110562E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3021409E+004
 3.3969028E+001, 5.4674503E+002, 0.0000000E+000,-3.2996626E+002, 1.1141638E-002,-1.4192010E+002,-2.3046548E-002, 3.0032890E+001, 0.0000000E+000, 1.1262760E+002, 1.0487965E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3161726E+004
 3.4089409E+001, 5.0248782E+002, 0.0000000E+000,-3.1702609E+002,-9.2698994E-002,-1.4067203E+002,-2.2348633E-002, 1.6452354E+001, 0.0000000E+000, 6.0299926E+001, 6.1127019E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3233149E+004
 3.4207920E+001, 5.1933992E+002, 0.0000000E+000,-3.1521171E+002, 6.2228999E-002,-1.4014339E+002,-2.2993763E-002, 2.2337489E+001, 0.0000000E+000, 8.4644122E+001, 8.6361538E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3327963E+004
 3.4320606E+001, 5.3468875E+002, 0.0000000E+000,-3.2339753E+002,-7.1960065E-002,-1.4021174E+002,-2.4417887E-002, 2.3781113E+001, 0.0000000E+000, 9.4465405E+001, 9.4764211E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3424710E+004
 3.4449432E+001, 5.2163789E+002, 0.0000000E+000,-3.2732809E+002,-4.1051029E-002,-1.4113698E+002,-2.5347733E-002, 1.9780647E+001, 0.0000000E+000, 7.4823875E+001, 7.2887071E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3517562E+004
 3.4568104E+001, 5.2577909E+002, 0.0000000E+000,-3.1960372E+002,-8.6897750E-003,-1.4228988E+002,-2.5120479E-002, 2.3544488E+001, 0.0000000E+000, 8.7460567E+001, 8.7396172E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3618669E+004
 3.4681198E+001, 5.2219545E+002, 0.0000000E+000,-3.2248180E+002,-1.2664908E-001,-1.4195622E+002,-2.5922945E-002, 1.9286127E+001, 0.0000000E+000, 7.6117788E+001, 7.6890979E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3697092E+004
 3.4805340E+001, 5.8324536E+002, 0.0000000E+000,-3.3598549E+002,-9.7902822E-002,-1.4203477E+002,-2.5455468E-002, 3.6312830E+001, 0.0000000E+000, 1.3467014E+002, 1.4141456E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.3854946E+004
 3.4928696E+001, 6.5956748E+002, 0.0000000E+000,-3.5763963E+002, 9.4206794E-002,-1.4435155E+002,-2.6287520E-002, 6.0241251E+001, 0.0000000E+000, 2.2054262E+002, 2.1788546E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4125402E+004
 3.5042618E+001, 5.3428329E+002, 0.0000000E+000,-3.4287804E+002,-1.5347862E-001,-1.4377492E+002,-2.5460073E-002, 2.4089398E+001, 0.0000000E+000, 8.3325800E+001, 7.1540791E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4231494E+004
 3.5160782E+001, 4.4800143E+002, 0.0000000E+000,-3.0619603E+002,-7.8512625E-002,-1.4317570E+002,-2.5097149E-002, 4.1780250E+000, 0.0000000E+000, 1.3148143E+000, 2.7041150E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4248825E+004
 3.5280113E+001, 5.1448878E+002, 0.0000000E+000,-3.0770752E+002,-3.9215611E-002,-1.4300770E+002,-2.4207202E-002, 2.2218112E+001, 0.0000000E+000, 7.9198755E+001, 8.5928253E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4341137E+004
 3.5407536E+001, 5.7037915E+002, 0.0000000E+000,-3.3566181E+002,-7.5314132E-002,-1.4234229E+002,-2.4250749E-002, 3.1637605E+001, 0.0000000E+000, 1.2561407E+002, 1.2391309E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4488101E+004
 3.5524040E+001, 5.4198500E+002, 0.0000000E+000,-3.4798043E+002,-8.1546061E-002,-1.4223000E+002,-2.5257387E-002, 1.8727237E+001, 0.0000000E+000, 7.3297105E+001, 7.0395002E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4568551E+004
 3.5645882E+001, 5.2447323E+002, 0.0000000E+000,-3.3626559E+002,-2.8840238E-002,-1.4256150E+002,-2.4576608E-002, 1.8251604E+001, 0.0000000E+000, 6.3206237E+001, 6.3844324E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4648468E+004
 3.5760117E+001, 4.9612725E+002, 0.0000000E+000,-3.2277331E+002,-9.7560513E-002,-1.4077552E+002,-2.5716699E-002, 1.5041558E+001, 0.0000000E+000, 4.8623363E+001, 4.7496699E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4711689E+004
 3.5884624E+001, 5.2063519E+002, 0.0000000E+000,-3.2852393E+002, 2.5517032E-002,-1.4051585E+002,-2.6139457E-002, 1.5996027E+001, 0.0000000E+000, 6.6641014E+001, 6.7590810E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4783517E+004
 3.6007431E+001, 5.5996802E+002, 0.0000000E+000,-3.4476642E+002,-1.4087474E-001,-1.4305758E+002,-2.6168605E-002, 2.2739552E+001, 0.0000000E+000, 9.0678213E+001, 9.4716531E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.4881841E+004
 3.6120705E+001, 6.6192441E+002, 0.0000000E+000,-3.6680980E+002,-4.7134730E-002,-1.4532629E+002,-2.5502035E-002, 5.3075240E+001, 0.0000000E+000, 1.9593996E+002, 2.0279092E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5094273E+004
 3.6246696E+001, 6.3668222E+002, 0.0000000E+000,-3.6331872E+002,-4.4272886E-003,-1.4516423E+002,-2.6031534E-002, 5.2394858E+001, 0.0000000E+000, 1.9001518E+002, 1.8056367E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5339059E+004
 3.6360565E+001, 5.5150834E+002, 0.0000000E+000,-3.2765879E+002,-5.0826344E-001,-1.4220537E+002,-2.6286526E-002, 3.2514541E+001, 0.0000000E+000, 1.0892918E+002, 1.1362417E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5470843E+004
 3.6483925E+001, 5.4516662E+002, 0.0000000E+000,-3.2902177E+002, 2.7672987E-001,-1.4053217E+002,-2.5434831E-002, 2.9405853E+001, 0.0000000E+000, 1.0949271E+002, 1.0526984E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5605438E+004
 3.6607956E+001, 5.2944484E+002, 0.0000000E+000,-3.3909876E+002,-2.1036771E-001,-1.4002980E+002,-2.5276808E-002, 1.8761017E+001, 0.0000000E+000, 7.0465456E+001, 6.8841659E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5690681E+004
 3.6725380E+001, 5.2409371E+002, 0.0000000E+000,-3.5138960E+002,-8.0743024E-002,-1.4053957E+002,-2.5891217E-002, 1.3099247E+001, 0.0000000E+000, 4.6924572E+001, 4.5157144E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5746925E+004
 3.6845814E+001, 5.4499858E+002, 0.0000000E+000,-3.4434793E+002,-5.4306166E-002,-1.4170562E+002,-2.6549587E-002, 2.4911979E+001, 0.0000000E+000, 8.1565279E+001, 8.3776158E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5853562E+004
 3.6960445E+001, 5.1174347E+002, 0.0000000E+000,-3.3256727E+002,-2.7956429E-001,-1.4192580E+002,-2.6030125E-002, 1.6287353E+001, 0.0000000E+000, 5.6430024E+001, 5.3232161E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5923848E+004
 3.7089520E+001, 4.9483957E+002, 0.0000000E+000,-3.2679194E+002,-7.1509550E-002,-1.4185826E+002,-2.6035141E-002, 9.7150174E+000, 0.0000000E+000, 3.4299386E+001, 3.5806837E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.5967960E+004
 3.7208668E+001, 5.3622980E+002, 0.0000000E+000,-3.4437968E+002, 1.1020505E-001,-1.4217725E+002,-2.4965990E-002, 1.7988360E+001, 0.0000000E+000, 6.8775059E+001, 6.7746468E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6045789E+004
 3.7324421E+001, 5.6484997E+002, 0.0000000E+000,-3.5642072E+002,-1.9607318E-001,-1.4229349E+002,-2.5398775E-002, 2.6219310E+001, 0.0000000E+000, 8.6846404E+001, 9.2133597E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6152177E+004
 3.7447590E+001, 5.2692324E+002, 0.0000000E+000,-3.4434089E+002,-2.3774497E-002,-1.4152520E+002,-2.5364192E-002, 2.0887037E+001, 0.0000000E+000, 6.5546309E+001, 6.1895048E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6247268E+004
 3.7560123E+001, 4.9156403E+002, 0.0000000E+000,-3.2315372E+002, 6.5748884E-002,-1.3945949E+002,-2.5571139E-002, 1.3940275E+001, 0.0000000E+000, 4.6957264E+001, 4.2931264E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6306462E+004
 3.7683514E+001, 4.7468411E+002, 0.0000000E+000,-3.1296338E+002,-3.6594346E-001,-1.3746179E+002,-2.6568168E-002, 9.8001055E+000, 0.0000000E+000, 2.9021917E+001, 3.3666530E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6347485E+004
 3.7807259E+001, 5.5071596E+002, 0.0000000E+000,-3.2835693E+002,-1.3501290E-001,-1.3599410E+002,-2.5683631E-002, 2.7835504E+001, 0.0000000E+000, 1.0490671E+002, 1.1403974E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6466622E+004
 3.7922489E+001, 7.0570271E+002, 0.0000000E+000,-3.8381107E+002, 1.3988128E-001,-1.3626393E+002,-2.5307647E-002, 6.1840346E+001, 0.0000000E+000, 2.4780856E+002, 2.4758263E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6724484E+004
 3.8046585E+001, 5.8736699E+002, 0.0000000E+000,-3.7972865E+002,-2.3091387E-001,-1.3810872E+002,-2.5244628E-002, 3.0104994E+001, 0.0000000E+000, 1.1035008E+002, 9.9378456E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6865654E+004
 3.8163342E+001, 4.7769436E+002, 0.0000000E+000,-3.3500141E+002,-6.0695624E-002,-1.3951766E+002,-2.5049378E-002, 5.8331953E+000, 0.0000000E+000, 1.2732457E+001, 8.9227372E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6892835E+004
 3.8285511E+001, 4.5371882E+002, 0.0000000E+000,-3.1826383E+002,-1.0202328E-001,-1.4196484E+002,-2.6097403E-002,-1.8880532E+000, 0.0000000E+000,-8.9710693E+000,-8.5260257E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6884682E+004
 3.8407681E+001, 5.2875505E+002, 0.0000000E+000,-3.3670679E+002,-1.9613680E-001,-1.4372878E+002,-2.5817991E-002, 1.5666754E+001, 0.0000000E+000, 5.6744853E+001, 6.3764282E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.6949089E+004
 3.8523743E+001, 5.7038933E+002, 0.0000000E+000,-3.5972051E+002,-2.3220936E-002,-1.4457414E+002,-2.5630392E-002, 2.7438884E+001, 0.0000000E+000, 9.6356224E+001, 9.3484710E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7065853E+004
 3.8643372E+001, 4.8158783E+002, 0.0000000E+000,-3.4277737E+002,-6.0783962E-002,-1.4338936E+002,-2.5605147E-002, 2.6273404E+000, 0.0000000E+000, 3.8432570E+000,-2.0379523E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7081485E+004
 3.8766827E+001, 4.8918831E+002, 0.0000000E+000,-3.3161859E+002,-9.4264522E-002,-1.4118867E+002,-2.5856408E-002, 5.5036298E+000, 0.0000000E+000, 1.7013961E+001, 2.1764556E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7103352E+004
 3.8886951E+001, 5.0221633E+002, 0.0000000E+000,-3.4171648E+002, 1.4653591E-001,-1.3955705E+002,-2.5622421E-002, 7.7803512E+000, 0.0000000E+000, 2.8641212E+001, 2.8844062E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7136774E+004
 3.9008347E+001, 6.0073597E+002, 0.0000000E+000,-3.6474213E+002, 1.2524841E-001,-1.4010708E+002,-2.5401360E-002, 3.2512612E+001, 0.0000000E+000, 1.2546857E+002, 1.2849923E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7277230E+004
 3.9124542E+001, 5.5535202E+002, 0.0000000E+000,-3.5833700E+002,-1.4876933E-001,-1.4213373E+002,-2.5354580E-002, 2.4156846E+001, 0.0000000E+000, 8.3059108E+001, 7.8864015E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7381280E+004
 3.9242817E+001, 4.9865492E+002, 0.0000000E+000,-3.3611617E+002, 3.0722154E-002,-1.4200894E+002,-2.6081816E-002, 9.8923680E+000, 0.0000000E+000, 3.3191302E+001, 3.0426814E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7425499E+004
 3.9368721E+001, 4.7079912E+002, 0.0000000E+000,-3.2472708E+002,-1.6163961E-001,-1.4288396E+002,-2.5151113E-002, 1.8060279E+000, 0.0000000E+000, 2.8608049E+000, 4.8073139E+000, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7432487E+004
 3.9488636E+001, 5.5439408E+002, 0.0000000E+000,-3.4120741E+002,-5.3649162E-002,-1.4408463E+002,-2.6112875E-002, 2.2563600E+001, 0.0000000E+000, 8.1637841E+001, 9.1585875E+001, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7524293E+004
 3.9601913E+001, 6.1542112E+002, 0.0000000E+000,-3.7205372E+002, 3.8402931E-002,-1.4413106E+002,-2.5781848E-002, 3.7128239E+001, 0.0000000E+000, 1.4424241E+002, 1.3637720E+002, 0.0000000E+000, 1.1634644E-002, 0.0000000E+000, 8.7680449E+004
