s,C
Time,"TEMP_CENTER"
 7.3914307E+000, 2.4594325E+001
 7.4228579E+000, 2.4608801E+001
 7.4542851E+000, 2.4411572E+001
 7.4857124E+000, 2.4017768E+001
 7.5014260E+000, 2.3670048E+001
 7.5344245E+000, 2.3291402E+001
 7.5689945E+000, 2.2783302E+001
 7.6035644E+000, 2.2318279E+001
 7.6208494E+000, 2.2012010E+001
 7.6554193E+000, 2.1749553E+001
 7.6899892E+000, 2.1453979E+001
 7.7245592E+000, 2.1213655E+001
 7.7418441E+000, 2.1061466E+001
 7.7764141E+000, 2.0934908E+001
 7.8109840E+000, 2.0803922E+001
 7.8455539E+000, 2.0707447E+001
 7.8628389E+000, 2.0651490E+001
 7.8974089E+000, 2.0609094E+001
 7.9319788E+000, 2.0567181E+001
 7.9665487E+000, 2.0537632E+001
 7.9838337E+000, 2.0522586E+001
 8.0184036E+000, 2.0511962E+001
 8.0529736E+000, 2.0503965E+001
 8.0702585E+000, 2.0502011E+001
 8.1048285E+000, 2.0502098E+001
 8.1393984E+000, 2.0503856E+001
 8.1696989E+000, 2.0505963E+001
 8.1999994E+000, 2.0509272E+001
 8.2303000E+000, 2.0514480E+001
 8.2606005E+000, 2.0520958E+001
 8.2909010E+000, 2.0528289E+001
 8.3212015E+000, 2.0535485E+001
 8.3545321E+000, 2.0542641E+001
 8.3841231E+000, 2.0548784E+001
 8.4137141E+000, 2.0554755E+001
 8.4433052E+000, 2.0560525E+001
 8.4728962E+000, 2.0565515E+001
 8.5024872E+000, 2.0569600E+001
 8.5350374E+000, 2.0571824E+001
 8.5513124E+000, 2.0572437E+001
 8.5854901E+000, 2.0572225E+001
 8.6212952E+000, 2.0570145E+001
 8.6571004E+000, 2.0564892E+001
 8.6750029E+000, 2.0558953E+001
 8.7108081E+000, 2.0551289E+001
 8.7466132E+000, 2.0537272E+001
 8.7645158E+000, 2.0522604E+001
 8.8003209E+000, 2.0506685E+001
 8.8361261E+000, 2.0485103E+001
 8.8540287E+000, 2.0469611E+001
 8.8898338E+000, 2.0455784E+001
 8.9256389E+000, 2.0440837E+001
 8.9435415E+000, 2.0432369E+001
 8.9793467E+000, 2.0426455E+001
 9.0151518E+000, 2.0420909E+001
 9.0330544E+000, 2.0418197E+001
 9.0688595E+000, 2.0415940E+001
 9.1046647E+000, 2.0415084E+001
 9.1225672E+000, 2.0415867E+001
 9.1583724E+000, 2.0417967E+001
 9.1941775E+000, 2.0422532E+001
 9.2120801E+000, 2.0425930E+001
 9.2459436E+000, 2.0429084E+001
 9.2778653E+000, 2.0433063E+001
 9.3079527E+000, 2.0436766E+001
 9.3362058E+000, 2.0440347E+001
 9.3658716E+000, 2.0444014E+001
 9.3969500E+000, 2.0447264E+001
 9.4280284E+000, 2.0449492E+001
 9.4591067E+000, 2.0451002E+001
 9.4901851E+000, 2.0452042E+001
 9.5212635E+000, 2.0452512E+001
 9.5523419E+000, 2.0453496E+001
 9.5834203E+000, 2.0454416E+001
 9.6144987E+000, 2.0454244E+001
 9.6300379E+000, 2.0453148E+001
 9.6642241E+000, 2.0451037E+001
 9.6984104E+000, 2.0448263E+001
 9.7325966E+000, 2.0445185E+001
 9.7667828E+000, 2.0442220E+001
 9.7838760E+000, 2.0439436E+001
 9.8214808E+000, 2.0436281E+001
 9.8402832E+000, 2.0433482E+001
 9.8778881E+000, 2.0431267E+001
 9.9154929E+000, 2.0430340E+001
 9.9342954E+000, 2.0430535E+001
 9.9719002E+000, 2.0431528E+001
 9.9907027E+000, 2.0432789E+001
 1.0028308E+001, 2.0434033E+001
 1.0065912E+001, 2.0435235E+001
 1.0084715E+001, 2.0435106E+001
 1.0122320E+001, 2.0435621E+001
 1.0141122E+001, 2.0436763E+001
 1.0178727E+001, 2.0438015E+001
 1.0216332E+001, 2.0439708E+001
 1.0235134E+001, 2.0441075E+001
 1.0272739E+001, 2.0442513E+001
 1.0291542E+001, 2.0443908E+001
 1.0329146E+001, 2.0445212E+001
 1.0366751E+001, 2.0448970E+001
 1.0385554E+001, 2.0451849E+001
 1.0423158E+001, 2.0453862E+001
