s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 2.9170086E+001, 4.3322572E+002, 0.0000000E+000,-2.4340734E+002,-1.2529619E-002,-1.1634776E+002,-2.2249270E-002, 2.6928779E+001, 0.0000000E+000, 1.0242088E+002, 1.0036462E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.8374448E+004
 2.9284739E+001, 4.4920023E+002, 0.0000000E+000,-2.4650837E+002,-1.3715557E-001,-1.1835425E+002,-2.2355717E-002, 2.9444299E+001, 0.0000000E+000, 1.1075500E+002, 1.1362241E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.8494314E+004
 2.9401993E+001, 5.0794349E+002, 0.0000000E+000,-2.6058750E+002,-4.8450373E-002,-1.1994514E+002,-2.2451876E-002, 4.5588648E+001, 0.0000000E+000, 1.7142885E+002, 1.7292860E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.8686874E+004
 2.9523497E+001, 5.1818733E+002, 0.0000000E+000,-2.6661170E+002,-2.0251844E-001,-1.2073311E+002,-2.1905497E-002, 5.0102730E+001, 0.0000000E+000, 1.7829489E+002, 1.8072082E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.8904965E+004
 2.9649076E+001, 5.0751995E+002, 0.0000000E+000,-2.6001730E+002, 1.0355361E-001,-1.2116407E+002,-2.1969563E-002, 4.9756342E+001, 0.0000000E+000, 1.7826840E+002, 1.7617650E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9132614E+004
 2.9767481E+001, 4.9250357E+002, 0.0000000E+000,-2.5672269E+002,-5.3033837E-002,-1.2087524E+002,-2.1804508E-002, 4.3988407E+001, 0.0000000E+000, 1.5993276E+002, 1.5881922E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9321611E+004
 2.9882889E+001, 4.7384170E+002, 0.0000000E+000,-2.5298380E+002,-4.5285051E-002,-1.1969048E+002,-2.2060882E-002, 3.9352302E+001, 0.0000000E+000, 1.4300305E+002, 1.4045238E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9487496E+004
 3.0001019E+001, 4.8091063E+002, 0.0000000E+000,-2.5310202E+002,-4.3366351E-002,-1.1935737E+002,-2.2601008E-002, 4.1055509E+001, 0.0000000E+000, 1.4804706E+002, 1.4944078E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9662197E+004
 3.0120995E+001, 4.4260504E+002, 0.0000000E+000,-2.5785726E+002,-5.4060491E-002,-1.2055839E+002,-2.2540289E-002, 2.5623919E+001, 0.0000000E+000, 9.5324738E+001, 8.9736712E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9776667E+004
 3.0241501E+001, 4.5303628E+002, 0.0000000E+000,-2.5050201E+002,-5.4754565E-002,-1.2174845E+002,-2.2538119E-002, 3.0802460E+001, 0.0000000E+000, 1.0722956E+002, 1.1151098E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 6.9908019E+004
 3.0365232E+001, 4.3546633E+002, 0.0000000E+000,-2.4808642E+002,-5.7931249E-002,-1.2166591E+002,-2.2019657E-002, 2.8375030E+001, 0.0000000E+000, 9.9541257E+001, 9.4009075E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0038570E+004
 3.0481068E+001, 4.2869276E+002, 0.0000000E+000,-2.4075402E+002,-7.4163085E-002,-1.2142188E+002,-2.2446983E-002, 2.5721653E+001, 0.0000000E+000, 8.8082744E+001, 9.2141893E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0144480E+004
 3.0602066E+001, 4.4449266E+002, 0.0000000E+000,-2.4924357E+002,-6.6309064E-002,-1.2145784E+002,-2.2179265E-002, 2.9839083E+001, 0.0000000E+000, 1.0333206E+002, 1.0354184E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0275024E+004
 3.0722597E+001, 4.6009223E+002, 0.0000000E+000,-2.5650488E+002,-1.9805837E-002,-1.2121883E+002,-2.2293265E-002, 3.2404325E+001, 0.0000000E+000, 1.1583598E+002, 1.1473075E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0417388E+004
 3.0845127E+001, 4.0577617E+002, 0.0000000E+000,-2.5707063E+002,-5.7668458E-002,-1.2052229E+002,-2.2428787E-002, 1.2475873E+001, 0.0000000E+000, 4.4400165E+001, 4.0579027E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0475039E+004
 3.0960129E+001, 3.8663241E+002, 0.0000000E+000,-2.4401275E+002,-6.2867329E-002,-1.1901382E+002,-2.2611836E-002, 9.9559348E+000, 0.0000000E+000, 3.1566294E+001, 3.3476299E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0515238E+004
 3.1081131E+001, 4.1475949E+002, 0.0000000E+000,-2.4489397E+002,-1.0090063E-001,-1.1766129E+002,-2.2528311E-002, 1.9697188E+001, 0.0000000E+000, 6.9987480E+001, 7.1777985E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0600176E+004
 3.1200329E+001, 4.7986327E+002, 0.0000000E+000,-2.5943264E+002,-1.4830708E-001,-1.1703967E+002,-2.3366929E-002, 3.6892188E+001, 0.0000000E+000, 1.3350279E+002, 1.4011147E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0755104E+004
 3.1327433E+001, 5.1420280E+002, 0.0000000E+000,-2.8154840E+002,-3.0421738E-002,-1.1818435E+002,-2.2803832E-002, 4.2867532E+001, 0.0000000E+000, 1.6079383E+002, 1.5728435E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.0954023E+004
 3.1440033E+001, 4.8191312E+002, 0.0000000E+000,-2.6491592E+002,-1.3346184E-001,-1.1909709E+002,-2.2576972E-002, 3.8455215E+001, 0.0000000E+000, 1.3550830E+002, 1.3619928E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1110566E+004
 3.1562019E+001, 4.2804903E+002, 0.0000000E+000,-2.5482585E+002, 6.5508859E-002,-1.1853773E+002,-2.1492000E-002, 2.5361254E+001, 0.0000000E+000, 8.4478032E+001, 8.0090709E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1225210E+004
 3.1684006E+001, 3.9786508E+002, 0.0000000E+000,-2.3542931E+002, 2.2547597E-002,-1.1739285E+002,-2.1659205E-002, 1.9654989E+001, 0.0000000E+000, 6.4981553E+001, 6.4698798E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1312843E+004
 3.1803823E+001, 4.2867948E+002, 0.0000000E+000,-2.4819870E+002,-1.5686614E-001,-1.1754421E+002,-2.1623549E-002, 2.3057606E+001, 0.0000000E+000, 8.2337501E+001, 8.5815681E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1410553E+004
 3.1920021E+001, 4.3985979E+002, 0.0000000E+000,-2.6237612E+002,-4.5253187E-002,-1.1837308E+002,-2.2235711E-002, 2.2769888E+001, 0.0000000E+000, 8.3256517E+001, 8.1812990E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1507174E+004
 3.2047840E+001, 4.5420071E+002, 0.0000000E+000,-2.6248099E+002,-1.4231312E-002,-1.1888371E+002,-2.3450213E-002, 2.7541231E+001, 0.0000000E+000, 9.9294127E+001, 1.0033957E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1633476E+004
 3.2164566E+001, 4.8847045E+002, 0.0000000E+000,-2.7037576E+002,-3.7091520E-002,-1.1994114E+002,-2.3248157E-002, 3.7591110E+001, 0.0000000E+000, 1.3448982E+002, 1.3568432E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1791219E+004
 3.2281693E+001, 4.7142947E+002, 0.0000000E+000,-2.6599974E+002,-1.2471468E-001,-1.2007381E+002,-2.3030409E-002, 3.4751524E+001, 0.0000000E+000, 1.2014220E+002, 1.1995971E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.1938619E+004
 3.2409470E+001, 4.6052334E+002, 0.0000000E+000,-2.6389678E+002, 6.3958066E-002,-1.1966486E+002,-2.1864012E-002, 2.9755324E+001, 0.0000000E+000, 1.1036603E+002, 1.0675912E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2078707E+004
 3.2525257E+001, 4.1243016E+002, 0.0000000E+000,-2.5993233E+002,-1.1368682E-001,-1.2004342E+002,-2.1552616E-002, 1.3774847E+001, 0.0000000E+000, 5.0857385E+001, 4.6094016E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2139126E+004
 3.2646370E+001, 3.7666384E+002, 0.0000000E+000,-2.4641888E+002,-3.4979730E-002,-1.1975804E+002,-2.0825063E-002, 6.2751744E+000, 0.0000000E+000, 1.7287426E+001, 1.6706280E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2167106E+004
 3.2767479E+001, 3.7887324E+002, 0.0000000E+000,-2.3914909E+002,-7.5170810E-002,-1.1910194E+002,-2.2358174E-002, 8.1939448E+000, 0.0000000E+000, 2.7056766E+001, 2.8718626E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2202001E+004
 3.2888592E+001, 4.1511245E+002, 0.0000000E+000,-2.4990449E+002,-3.1588758E-002,-1.2006587E+002,-2.1904463E-002, 1.6637046E+001, 0.0000000E+000, 5.9072484E+001, 6.1725647E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2273176E+004
 3.3001320E+001, 4.3873819E+002, 0.0000000E+000,-2.6166751E+002,-9.3344164E-002,-1.2015171E+002,-2.2183126E-002, 2.0125358E+001, 0.0000000E+000, 7.6670612E+001, 7.6928804E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2355073E+004
 3.3126251E+001, 4.6575971E+002, 0.0000000E+000,-2.6939905E+002,-9.1372970E-002,-1.2013198E+002,-2.2071236E-002, 2.7593345E+001, 0.0000000E+000, 1.0269750E+002, 1.0370858E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2479031E+004
 3.3240448E+001, 4.4231733E+002, 0.0000000E+000,-2.6136394E+002,-1.1857841E-001,-1.2014081E+002,-2.1578321E-002, 2.4738749E+001, 0.0000000E+000, 8.5496338E+001, 8.5411162E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2581146E+004
 3.3362934E+001, 4.5410046E+002, 0.0000000E+000,-2.5758795E+002,-3.2265363E-002,-1.1892137E+002,-2.1280730E-002, 2.7968774E+001, 0.0000000E+000, 1.0528409E+002, 1.0550637E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2705136E+004
 3.3488235E+001, 4.6026661E+002, 0.0000000E+000,-2.6010839E+002,-7.6452657E-002,-1.1869473E+002,-2.2577525E-002, 2.9499194E+001, 0.0000000E+000, 1.0838530E+002, 1.1086366E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2837371E+004
 3.3603638E+001, 4.6979215E+002, 0.0000000E+000,-2.6033161E+002,-8.1704920E-003,-1.1885139E+002,-2.3299020E-002, 3.5466587E+001, 0.0000000E+000, 1.2681572E+002, 1.2604427E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.2985970E+004
 3.3724258E+001, 5.0261702E+002, 0.0000000E+000,-2.6781781E+002,-7.8491296E-002,-1.1902873E+002,-2.3128612E-002, 4.5270346E+001, 0.0000000E+000, 1.5684512E+002, 1.6093921E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3180996E+004
 3.3846169E+001, 5.0372155E+002, 0.0000000E+000,-2.7399393E+002,-7.2813565E-002,-1.1815986E+002,-2.2584744E-002, 4.3423133E+001, 0.0000000E+000, 1.5969347E+002, 1.5489550E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3375936E+004
 3.3962505E+001, 4.5070393E+002, 0.0000000E+000,-2.6644471E+002,-9.5082268E-002,-1.1902777E+002,-2.2064057E-002, 2.6162907E+001, 0.0000000E+000, 9.2668926E+001, 9.1277217E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3487236E+004
 3.4082752E+001, 4.4026309E+002, 0.0000000E+000,-2.5296040E+002,-6.9320594E-002,-1.1958466E+002,-2.2677171E-002, 2.7194525E+001, 0.0000000E+000, 9.4421154E+001, 9.4820561E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3605411E+004
 3.4207169E+001, 4.0503356E+002, 0.0000000E+000,-2.4822009E+002,-8.6998124E-002,-1.1998203E+002,-2.1782572E-002, 1.6381658E+001, 0.0000000E+000, 5.5972222E+001, 5.3104320E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3681540E+004
 3.4328011E+001, 4.0412321E+002, 0.0000000E+000,-2.5296309E+002,-3.6145043E-002,-1.2070327E+002,-2.1489981E-002, 1.1726748E+001, 0.0000000E+000, 4.1332336E+001, 4.2125971E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3732103E+004
 3.4448437E+001, 4.2019802E+002, 0.0000000E+000,-2.5531372E+002,-6.0250055E-002,-1.2112924E+002,-2.1472920E-002, 1.7908264E+001, 0.0000000E+000, 6.0164551E+001, 6.1581590E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3808872E+004
 3.4567661E+001, 3.8725210E+002, 0.0000000E+000,-2.4761992E+002, 1.8307787E-002,-1.2129408E+002,-2.1421059E-002, 9.5295197E+000, 0.0000000E+000, 3.1559320E+001, 2.7864507E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3852482E+004
 3.4681911E+001, 3.6788787E+002, 0.0000000E+000,-2.4242884E+002,-1.3472690E-001,-1.2158981E+002,-2.1582272E-002, 2.4203400E+000, 0.0000000E+000, 7.1668876E+000, 6.1332513E+000, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3863160E+004
 3.4804276E+001, 4.1532821E+002, 0.0000000E+000,-2.5344905E+002,-1.9086128E-001,-1.2153181E+002,-2.1776327E-002, 1.1544746E+001, 0.0000000E+000, 4.5096732E+001, 5.1679467E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.3910078E+004
 3.4923283E+001, 4.7370506E+002, 0.0000000E+000,-2.8140474E+002, 7.0678673E-003,-1.2208993E+002,-2.2556365E-002, 2.3548499E+001, 0.0000000E+000, 9.4104200E+001, 9.3743401E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4011137E+004
 3.5041397E+001, 4.7893821E+002, 0.0000000E+000,-2.7921224E+002,-1.5199813E-001,-1.2353841E+002,-2.1931820E-002, 2.8975934E+001, 0.0000000E+000, 1.0418665E+002, 1.0498956E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4133984E+004
 3.5167664E+001, 4.6663398E+002, 0.0000000E+000,-2.6516363E+002,-5.7847233E-002,-1.2461069E+002,-2.1552131E-002, 3.2426743E+001, 0.0000000E+000, 1.0873250E+002, 1.0920701E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4281794E+004
 3.5288441E+001, 4.6411699E+002, 0.0000000E+000,-2.6159152E+002, 4.1139377E-003,-1.2267468E+002,-2.2472778E-002, 3.2371121E+001, 0.0000000E+000, 1.1541317E+002, 1.1220356E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4425565E+004
 3.5403851E+001, 4.3480357E+002, 0.0000000E+000,-2.5444886E+002,-6.7262261E-002,-1.2026294E+002,-2.2210891E-002, 2.4621801E+001, 0.0000000E+000, 8.1931330E+001, 8.4624092E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4526988E+004
 3.5527748E+001, 4.7976888E+002, 0.0000000E+000,-2.6226895E+002,-2.9911560E-002,-1.1863913E+002,-2.2651767E-002, 3.5639592E+001, 0.0000000E+000, 1.3202088E+002, 1.3444783E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4686074E+004
 3.5642929E+001, 4.3757404E+002, 0.0000000E+000,-2.7062801E+002,-9.5428627E-002,-1.1741933E+002,-2.2034268E-002, 1.9570458E+001, 0.0000000E+000, 7.3786412E+001, 6.8979692E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4770339E+004
 3.5767742E+001, 4.5041787E+002, 0.0000000E+000,-2.6714761E+002, 1.1060775E-002,-1.1695103E+002,-2.1296548E-002, 2.5434495E+001, 0.0000000E+000, 9.2289821E+001, 9.1743503E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4885499E+004
 3.5880707E+001, 4.2716812E+002, 0.0000000E+000,-2.5992260E+002,-1.0891638E-001,-1.1863272E+002,-2.1824532E-002, 1.8742898E+001, 0.0000000E+000, 6.4916401E+001, 6.7224948E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.4960685E+004
 3.6000038E+001, 4.3513669E+002, 0.0000000E+000,-2.5721119E+002,-2.7689482E-002,-1.2004632E+002,-2.2509426E-002, 2.2939600E+001, 0.0000000E+000, 7.9505911E+001, 8.0768582E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5059036E+004
 3.6121925E+001, 4.2660731E+002, 0.0000000E+000,-2.5010482E+002,-2.9122457E-002,-1.2043483E+002,-2.1597746E-002, 2.3643907E+001, 0.0000000E+000, 8.1295085E+001, 7.9660842E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5164734E+004
 3.6243813E+001, 4.6735784E+002, 0.0000000E+000,-2.6573512E+002,-3.5908058E-002,-1.2055222E+002,-2.1542171E-002, 2.9565107E+001, 0.0000000E+000, 1.0715521E+002, 1.1057815E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5293067E+004
 3.6369415E+001, 4.5788213E+002, 0.0000000E+000,-2.7191753E+002, 1.7473050E-002,-1.2069724E+002,-2.1070173E-002, 2.5909702E+001, 0.0000000E+000, 9.6752657E+001, 9.1173470E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5414912E+004
 3.6487492E+001, 3.8245079E+002, 0.0000000E+000,-2.5829334E+002,-1.6177894E-001,-1.2157068E+002,-2.1730113E-002, 2.1086691E+000, 0.0000000E+000, 6.2544960E+000, 4.5119262E+000, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5424979E+004
 3.6602615E+001, 3.9630014E+002, 0.0000000E+000,-2.5180139E+002, 5.1232805E-002,-1.2199709E+002,-2.1929733E-002, 7.9982171E+000, 0.0000000E+000, 2.5202384E+001, 3.0529174E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5455627E+004
 3.6728489E+001, 4.3036422E+002, 0.0000000E+000,-2.6250416E+002,-4.0550171E-002,-1.2286557E+002,-2.1285641E-002, 1.5005204E+001, 0.0000000E+000, 6.0327647E+001, 5.9937855E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5524317E+004
 3.6843639E+001, 4.3884408E+002, 0.0000000E+000,-2.7153984E+002,-5.0536170E-002,-1.2320481E+002,-2.2140621E-002, 1.3857062E+001, 0.0000000E+000, 5.8011874E+001, 5.7883811E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5582079E+004
 3.6961010E+001, 4.6909072E+002, 0.0000000E+000,-2.7492257E+002,-1.0797182E-001,-1.2386904E+002,-2.2806670E-002, 2.6035973E+001, 0.0000000E+000, 9.4026487E+001, 9.6204307E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5690006E+004
 3.7088058E+001, 4.5067780E+002, 0.0000000E+000,-2.6371326E+002,-8.5903257E-002,-1.2437683E+002,-2.2329436E-002, 2.5693707E+001, 0.0000000E+000, 9.0596629E+001, 8.8173185E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5810106E+004
 3.7209991E+001, 4.2411490E+002, 0.0000000E+000,-2.6091375E+002,-3.8587850E-002,-1.2378008E+002,-2.2087863E-002, 1.5096286E+001, 0.0000000E+000, 5.4525042E+001, 5.4456684E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5876795E+004
 3.7323479E+001, 4.3641526E+002, 0.0000000E+000,-2.6155338E+002, 3.2326641E-002,-1.2522076E+002,-2.2533479E-002, 1.9199034E+001, 0.0000000E+000, 7.0198499E+001, 6.8849949E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.5956716E+004
 3.7443516E+001, 4.1303871E+002, 0.0000000E+000,-2.5648695E+002,-1.2874059E-001,-1.2551551E+002,-2.2243443E-002, 1.4370538E+001, 0.0000000E+000, 4.4846738E+001, 4.5255803E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6018672E+004
 3.7568089E+001, 4.4419564E+002, 0.0000000E+000,-2.5816996E+002,-6.0643027E-002,-1.2363471E+002,-2.1775227E-002, 2.2619664E+001, 0.0000000E+000, 8.1041031E+001, 8.4928211E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6118731E+004
 3.7687359E+001, 4.7434228E+002, 0.0000000E+000,-2.7381953E+002,-1.1336021E-002,-1.2244436E+002,-2.1935299E-002, 2.9160592E+001, 0.0000000E+000, 1.1382636E+002, 1.0720571E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6248305E+004
 3.7803078E+001, 4.0375859E+002, 0.0000000E+000,-2.5774447E+002,-2.4307774E-001,-1.2272554E+002,-2.1875560E-002, 1.1638490E+001, 0.0000000E+000, 3.1658863E+001, 3.4662120E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6295327E+004
 3.7926197E+001, 4.6585647E+002, 0.0000000E+000,-2.6208223E+002, 5.3160024E-002,-1.2336660E+002,-2.2666825E-002, 2.9570683E+001, 0.0000000E+000, 1.0618084E+002, 1.1000882E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6424928E+004
 3.8041077E+001, 4.9898171E+002, 0.0000000E+000,-2.7531683E+002,-7.8886816E-002,-1.2413146E+002,-2.2289602E-002, 3.6180600E+001, 0.0000000E+000, 1.3075180E+002, 1.3561285E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6572112E+004
 3.8164452E+001, 5.7804941E+002, 0.0000000E+000,-2.9962208E+002, 9.3777679E-002,-1.2526486E+002,-2.2618584E-002, 5.3641973E+001, 0.0000000E+000, 2.0743216E+002, 2.0687560E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6812374E+004
 3.8286861E+001, 4.9075847E+002, 0.0000000E+000,-2.9728983E+002,-9.1524735E-002,-1.2605694E+002,-2.2584884E-002, 2.7889638E+001, 0.0000000E+000, 9.9537984E+001, 9.5187222E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.6938123E+004
 3.8403545E+001, 4.2590205E+002, 0.0000000E+000,-2.6534412E+002,-2.9322874E-002,-1.2397669E+002,-2.3794413E-002, 1.8655538E+001, 0.0000000E+000, 5.9222222E+001, 5.5183664E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7019547E+004
 3.8520229E+001, 4.2088989E+002, 0.0000000E+000,-2.5470167E+002,-1.9116868E-001,-1.2203684E+002,-2.2559194E-002, 1.8666378E+001, 0.0000000E+000, 5.6024851E+001, 6.2604026E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7094459E+004
 3.8642986E+001, 4.9964919E+002, 0.0000000E+000,-2.7795844E+002, 4.0883394E-002,-1.2106197E+002,-2.2745373E-002, 3.6217201E+001, 0.0000000E+000, 1.3648329E+002, 1.3686412E+002, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7255535E+004
 3.8764870E+001, 4.4140240E+002, 0.0000000E+000,-2.8268054E+002,-1.3306262E-001,-1.2153205E+002,-2.0837830E-002, 1.6553414E+001, 0.0000000E+000, 5.8316592E+001, 5.3589325E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7330945E+004
 3.8884933E+001, 4.0112342E+002, 0.0000000E+000,-2.5881450E+002, 1.5512109E-002,-1.2138496E+002,-2.1829272E-002, 1.1659023E+001, 0.0000000E+000, 3.3767315E+001, 3.2576670E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7381589E+004
 3.9006687E+001, 3.8498725E+002, 0.0000000E+000,-2.5239125E+002,-5.7734858E-002,-1.2119077E+002,-2.2644849E-002, 6.4816168E+000, 0.0000000E+000, 2.1003638E+001, 1.7806476E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7412276E+004
 3.9127678E+001, 4.1838649E+002, 0.0000000E+000,-2.5957317E+002,-3.8930715E-002,-1.2213422E+002,-2.3052223E-002, 1.1721291E+001, 0.0000000E+000, 4.4473754E+001, 4.8338408E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7461246E+004
 3.9247124E+001, 4.5530853E+002, 0.0000000E+000,-2.7525113E+002,-1.1559547E-001,-1.2292328E+002,-2.2656876E-002, 2.1658310E+001, 0.0000000E+000, 7.6146621E+001, 7.8654184E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7552987E+004
 3.9365646E+001, 4.3376297E+002, 0.0000000E+000,-2.7053104E+002, 5.3365378E-002,-1.2212377E+002,-2.2280307E-002, 1.9487189E+001, 0.0000000E+000, 6.4395963E+001, 6.0626429E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7638560E+004
 3.9486927E+001, 4.2656877E+002, 0.0000000E+000,-2.6306747E+002,-1.5911370E-001,-1.2105226E+002,-2.2771415E-002, 1.7643128E+001, 0.0000000E+000, 5.7644249E+001, 5.9910287E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7714918E+004
 3.9608212E+001, 4.5836490E+002, 0.0000000E+000,-2.7449628E+002,-3.2588631E-002,-1.2029865E+002,-2.1838039E-002, 2.2149881E+001, 0.0000000E+000, 8.5982582E+001, 8.5665419E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7812667E+004
 3.9729492E+001, 4.3847361E+002, 0.0000000E+000,-2.7923256E+002,-9.5107780E-002,-1.1998052E+002,-2.1299323E-002, 1.4099157E+001, 0.0000000E+000, 5.6365778E+001, 5.3243276E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7876552E+004
 3.9843830E+001, 3.9479997E+002, 0.0000000E+000,-2.6714311E+002,-6.7392756E-002,-1.2049742E+002,-2.0711286E-002, 3.6816587E+000, 0.0000000E+000, 1.3100641E+001, 1.0752990E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7893019E+004
 3.9960182E+001, 4.0703391E+002, 0.0000000E+000,-2.6252736E+002,-1.5122097E-001,-1.2274767E+002,-2.1337983E-002, 6.4998904E+000, 0.0000000E+000, 2.5817369E+001, 2.8086205E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7918707E+004
 4.0085484E+001, 4.0759814E+002, 0.0000000E+000,-2.6365057E+002,-6.1685573E-002,-1.2431850E+002,-2.1555007E-002, 6.5748862E+000, 0.0000000E+000, 2.6722130E+001, 2.6120719E+001, 0.0000000E+000, 9.6442421E-003, 0.0000000E+000, 7.7948416E+004
