s,C
Time,"TEMP_CENTER"
 1.1943271E+001, 2.1303354E+001
 1.1980585E+001, 2.1304638E+001
 1.2003848E+001, 2.1305691E+001
 1.2036322E+001, 2.1306511E+001
 1.2068797E+001, 2.1307373E+001
 1.2090447E+001, 2.1308060E+001
 1.2122922E+001, 2.1308737E+001
 1.2158644E+001, 2.1309717E+001
 1.2182459E+001, 2.1310511E+001
 1.2219372E+001, 2.1311401E+001
 1.2245568E+001, 2.1312419E+001
 1.2271765E+001, 2.1313346E+001
 1.2311059E+001, 2.1314672E+001
 1.2337256E+001, 2.1316287E+001
 1.2363452E+001, 2.1317833E+001
 1.2401274E+001, 2.1319887E+001
 1.2424526E+001, 2.1321971E+001
 1.2459404E+001, 2.1323967E+001
 1.2480969E+001, 2.1325897E+001
 1.2510787E+001, 2.1327833E+001
 1.2543686E+001, 2.1330652E+001
 1.2579766E+001, 2.1333989E+001
 1.2603819E+001, 2.1336753E+001
 1.2639899E+001, 2.1339059E+001
 1.2663952E+001, 2.1340749E+001
 1.2700032E+001, 2.1341869E+001
 1.2720347E+001, 2.1342589E+001
 1.2750818E+001, 2.1342944E+001
 1.2781290E+001, 2.1343195E+001
 1.2811762E+001, 2.1343372E+001
 1.2847516E+001, 2.1343383E+001
 1.2872096E+001, 2.1343055E+001
 1.2908967E+001, 2.1342521E+001
 1.2933548E+001, 2.1341962E+001
 1.2970419E+001, 2.1341566E+001
 1.2996228E+001, 2.1341531E+001
 1.3023267E+001, 2.1341738E+001
 1.3050305E+001, 2.1342098E+001
 1.3089169E+001, 2.1342766E+001
 1.3112819E+001, 2.1343541E+001
 1.3148294E+001, 2.1344298E+001
 1.3171943E+001, 2.1344933E+001
 1.3207418E+001, 2.1345362E+001
 1.3231068E+001, 2.1345668E+001
 1.3265334E+001, 2.1345961E+001
 1.3297184E+001, 2.1345974E+001
 1.3329035E+001, 2.1345719E+001
 1.3350268E+001, 2.1345211E+001
 1.3383180E+001, 2.1344489E+001
 1.3418215E+001, 2.1343188E+001
 1.3441572E+001, 2.1341914E+001
 1.3476607E+001, 2.1340719E+001
 1.3511642E+001, 2.1339502E+001
 1.3534999E+001, 2.1338710E+001
 1.3571202E+001, 2.1338240E+001
 1.3596895E+001, 2.1337853E+001
 1.3622587E+001, 2.1337643E+001
 1.3661126E+001, 2.1337356E+001
 1.3686818E+001, 2.1336937E+001
 1.3712511E+001, 2.1336470E+001
 1.3740772E+001, 2.1335727E+001
 1.3783165E+001, 2.1334644E+001
 1.3811427E+001, 2.1333615E+001
 1.3839688E+001, 2.1333004E+001
 1.3867950E+001, 2.1332469E+001
 1.3896212E+001, 2.1331945E+001
 1.3924473E+001, 2.1331356E+001
 1.3952735E+001, 2.1330445E+001
 1.3980997E+001, 2.1329258E+001
 1.4023389E+001, 2.1327452E+001
 1.4050152E+001, 2.1325192E+001
 1.4075416E+001, 2.1323164E+001
 1.4101942E+001, 2.1320839E+001
 1.4143627E+001, 2.1317479E+001
 1.4171417E+001, 2.1314024E+001
 1.4199207E+001, 2.1311110E+001
 1.4226997E+001, 2.1308118E+001
 1.4254787E+001, 2.1304991E+001
 1.4282576E+001, 2.1301846E+001
 1.4310366E+001, 2.1298751E+001
 1.4352051E+001, 2.1295217E+001
 1.4379841E+001, 2.1291952E+001
 1.4407631E+001, 2.1289397E+001
 1.4435421E+001, 2.1286847E+001
 1.4463211E+001, 2.1284329E+001
 1.4491000E+001, 2.1281852E+001
 1.4532685E+001, 2.1278819E+001
 1.4557166E+001, 2.1276103E+001
 1.4581648E+001, 2.1274173E+001
 1.4618370E+001, 2.1272122E+001
 1.4642851E+001, 2.1270211E+001
 1.4679573E+001, 2.1268324E+001
 1.4704054E+001, 2.1266433E+001
 1.4740776E+001, 2.1264566E+001
 1.4765257E+001, 2.1262642E+001
 1.4801979E+001, 2.1260546E+001
